customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status
CUST107809,18,Self-Employed,1.0,73475,555,1.2,82,24087,0,0,0,Personal Loan,Education,100000,15.11,0.328,1.361,0.454,0
CUST107810,41,Employed,22.8,48161,784,3.9,48,14133,0,0,0,Personal Loan,Home Improvement,25100,8.06,0.293,0.521,0.174,1
CUST107811,32,Employed,12.1,46888,645,2.8,3463,7092,0,0,0,Line of Credit,Home Improvement,19800,11.74,0.151,0.422,0.141,1
CUST107812,36,Employed,15.3,34270,532,13.2,3406,10361,0,0,0,Line of Credit,Business,6400,13.74,0.302,0.187,0.062,1
CUST107813,30,Employed,2.4,32805,658,6.6,3533,17005,0,0,0,Credit Card,Personal,18900,18.51,0.518,0.576,0.192,1
CUST107814,36,Employed,16.3,90905,657,2.6,822,9336,0,1,0,Personal Loan,Business,51900,12.51,0.103,0.571,0.19,1
CUST107815,36,Employed,17.8,75936,704,0.4,80,15859,0,1,0,Credit Card,Medical,50600,16.31,0.209,0.666,0.222,1
CUST107816,28,Employed,5.7,44947,611,3.6,164,6311,0,0,0,Line of Credit,Business,12400,11.19,0.14,0.276,0.092,1
CUST107817,24,Employed,4.6,50621,499,2.9,101,16980,0,0,0,Line of Credit,Business,35100,14.65,0.335,0.693,0.231,0
CUST107818,29,Employed,6.6,48356,630,0.6,10,10701,0,3,0,Line of Credit,Education,21400,11.85,0.221,0.443,0.148,0
CUST107819,37,Employed,18.8,34320,654,7.7,1115,15159,0,0,0,Credit Card,Home Improvement,45500,18.46,0.442,1.326,0.442,0
CUST107820,42,Self-Employed,12.5,63485,595,21.1,3251,18265,0,0,0,Line of Credit,Personal,39800,14.7,0.288,0.627,0.209,1
CUST107821,45,Employed,12.8,102340,727,23.7,12894,19785,0,0,0,Credit Card,Personal,70000,16.98,0.193,0.684,0.228,1
CUST107822,29,Self-Employed,1.9,85224,575,10.7,6066,40353,0,1,1,Credit Card,Debt Consolidation,25700,22.2,0.473,0.302,0.101,0
CUST107823,38,Employed,16.9,47114,732,7.9,4794,5511,0,0,0,Credit Card,Business,25800,17.48,0.117,0.548,0.183,1
CUST107824,46,Self-Employed,5.7,170572,725,9.7,2476,67547,0,0,0,Credit Card,Education,24300,16.52,0.396,0.142,0.047,1
CUST107825,48,Employed,20.3,110982,591,3.9,68,20179,0,0,1,Line of Credit,Personal,28800,14.03,0.182,0.26,0.087,1
CUST107826,34,Employed,3.9,55292,644,3.0,236,16307,0,1,0,Personal Loan,Personal,65000,13.48,0.295,1.176,0.392,0
CUST107827,32,Employed,9.8,40370,622,13.7,2772,12221,0,0,0,Credit Card,Education,51800,20.8,0.303,1.283,0.428,1
CUST107828,37,Employed,0.9,51229,635,4.1,679,31343,0,0,0,Personal Loan,Education,46900,14.99,0.612,0.915,0.305,0
CUST107829,21,Employed,0.5,37448,696,1.6,33,8527,0,0,0,Credit Card,Education,25400,18.01,0.228,0.678,0.226,1
CUST107830,32,Self-Employed,7.5,45253,599,6.9,213,6920,0,1,0,Credit Card,Business,50100,21.95,0.153,1.107,0.369,0
CUST107831,43,Employed,14.8,89898,610,8.0,2286,14185,0,0,1,Credit Card,Debt Consolidation,26200,19.84,0.158,0.291,0.097,1
CUST107832,42,Self-Employed,11.6,44421,582,16.5,2090,12409,0,0,0,Personal Loan,Personal,80800,15.92,0.279,1.819,0.606,0
CUST107833,31,Employed,1.2,52893,578,9.9,1523,30962,0,2,1,Line of Credit,Medical,41800,13.93,0.585,0.79,0.263,0
CUST107834,37,Employed,16.4,47231,638,10.1,438,4465,0,1,0,Personal Loan,Education,45600,14.37,0.095,0.965,0.322,1
CUST107835,25,Employed,4.4,83027,646,5.0,13400,43225,0,0,0,Credit Card,Education,35900,20.52,0.521,0.432,0.144,1
CUST107836,43,Employed,14.4,36700,745,15.0,120,9637,0,0,0,Personal Loan,Business,32100,10.68,0.263,0.875,0.292,1
CUST107837,34,Self-Employed,11.6,85868,647,11.6,644,38430,0,0,0,Credit Card,Medical,70000,19.37,0.448,0.815,0.272,0
CUST107838,31,Self-Employed,5.4,102734,664,4.9,1016,1181,0,0,0,Line of Credit,Personal,23800,10.18,0.011,0.232,0.077,1
CUST107839,30,Self-Employed,6.7,75093,729,8.7,2326,7045,0,0,0,Personal Loan,Education,100000,10.66,0.094,1.332,0.444,1
CUST107840,34,Employed,3.4,52543,727,9.4,2173,27958,0,0,0,Personal Loan,Medical,58500,10.97,0.532,1.113,0.371,0
CUST107841,29,Self-Employed,3.0,128644,629,0.1,52,49040,0,0,0,Personal Loan,Education,100000,14.02,0.381,0.777,0.259,0
CUST107842,42,Employed,15.8,47854,678,13.4,135,481,0,0,0,Line of Credit,Home Improvement,19000,10.56,0.01,0.397,0.132,1
CUST107843,30,Employed,7.6,66171,570,6.4,1102,12292,0,0,0,Line of Credit,Home Improvement,17600,13.07,0.186,0.266,0.089,1
CUST107844,54,Employed,3.1,52690,649,12.4,628,27938,0,0,0,Credit Card,Education,18300,19.93,0.53,0.347,0.116,1
CUST107845,52,Employed,1.9,59780,685,5.3,916,14057,0,0,0,Line of Credit,Medical,50000,9.04,0.235,0.836,0.279,1
CUST107846,24,Self-Employed,1.2,33430,651,2.5,58,12157,0,1,0,Personal Loan,Business,54100,11.82,0.364,1.618,0.539,0
CUST107847,35,Self-Employed,7.4,42923,588,10.1,60668,6514,0,0,1,Credit Card,Personal,42200,22.72,0.152,0.983,0.328,1
CUST107848,27,Employed,7.0,20499,595,5.7,569,8479,1,0,0,Line of Credit,Business,5000,13.12,0.414,0.244,0.081,0
CUST107849,31,Employed,5.1,110096,605,11.2,374,18487,0,0,0,Personal Loan,Education,100000,13.29,0.168,0.908,0.303,1
CUST107850,59,Employed,10.1,63932,681,3.1,2525,25013,0,0,0,Credit Card,Home Improvement,23900,17.31,0.391,0.374,0.125,1
CUST107851,31,Employed,7.7,41396,691,7.4,3279,20906,0,0,0,Credit Card,Personal,2500,17.18,0.505,0.06,0.02,0
CUST107852,39,Employed,2.1,72218,640,19.8,308,13143,0,2,0,Personal Loan,Education,79800,13.18,0.182,1.105,0.368,1
CUST107853,41,Employed,3.9,68447,637,9.8,10706,29600,0,0,0,Credit Card,Debt Consolidation,40600,19.53,0.432,0.593,0.198,0
CUST107854,22,Student,0.9,17239,609,2.2,14,4837,0,2,0,Credit Card,Medical,1700,20.47,0.281,0.099,0.033,1
CUST107855,24,Employed,5.8,58099,623,5.5,2330,26332,0,0,0,Credit Card,Education,58800,20.7,0.453,1.012,0.337,1
CUST107856,20,Employed,0.7,42004,675,0.5,2,19864,0,0,0,Personal Loan,Home Improvement,49500,12.9,0.473,1.178,0.393,0
CUST107857,24,Student,1.7,15000,694,2.6,57,3064,0,0,0,Credit Card,Home Improvement,700,18.28,0.204,0.047,0.016,1
CUST107858,18,Employed,0.0,35579,760,0.6,6,4958,0,1,0,Personal Loan,Home Improvement,25700,8.7,0.139,0.722,0.241,1
CUST107859,41,Employed,18.9,15000,761,5.8,261,5458,0,0,0,Credit Card,Medical,18400,15.76,0.364,1.227,0.409,1
CUST107860,59,Employed,17.7,40372,712,14.2,16019,7295,0,0,0,Credit Card,Education,43200,16.55,0.181,1.07,0.357,1
CUST107861,36,Self-Employed,11.5,65705,681,0.4,389,14269,0,0,0,Credit Card,Personal,54300,18.79,0.217,0.826,0.275,1
CUST107862,18,Self-Employed,1.0,65749,640,1.5,5414,10069,0,0,0,Line of Credit,Education,24100,12.51,0.153,0.367,0.122,1
CUST107863,27,Self-Employed,4.5,131919,627,4.6,6270,17122,0,1,0,Credit Card,Medical,32900,19.68,0.13,0.249,0.083,1
CUST107864,29,Self-Employed,3.9,47808,543,9.0,1438,11969,0,1,0,Line of Credit,Personal,39100,13.26,0.25,0.818,0.273,1
CUST107865,22,Student,0.9,15773,517,2.3,758,1196,0,2,0,Personal Loan,Business,20900,16.89,0.076,1.325,0.442,0
CUST107866,45,Self-Employed,17.1,48763,801,19.8,458,12243,0,0,0,Line of Credit,Business,16800,7.73,0.251,0.345,0.115,1
CUST107867,44,Self-Employed,20.6,83777,645,12.6,1808,38557,0,0,0,Personal Loan,Home Improvement,72000,14.93,0.46,0.859,0.286,0
CUST107868,21,Employed,0.8,30014,614,2.3,106,8798,0,1,0,Personal Loan,Home Improvement,5200,13.06,0.293,0.173,0.058,1
CUST107869,43,Employed,10.6,102552,620,5.3,1539,31048,0,0,0,Personal Loan,Personal,75500,13.65,0.303,0.736,0.245,1
CUST107870,53,Student,1.3,19799,639,0.7,4,5197,0,1,0,Personal Loan,Education,19500,13.16,0.262,0.985,0.328,0
CUST107871,57,Self-Employed,18.6,66092,614,8.7,201,6465,0,2,0,Personal Loan,Debt Consolidation,100000,14.74,0.098,1.513,0.504,0
CUST107872,69,Self-Employed,7.8,80436,681,15.3,6867,8447,0,0,0,Credit Card,Education,19100,18.0,0.105,0.237,0.079,1
CUST107873,24,Employed,0.1,43523,654,1.4,539,14506,0,0,0,Personal Loan,Business,36400,11.94,0.333,0.836,0.279,0
CUST107874,68,Employed,6.5,83874,747,16.8,3025,6343,0,2,0,Personal Loan,Education,100000,10.02,0.076,1.192,0.397,1
CUST107875,30,Employed,0.5,50022,719,8.2,1097,9835,0,0,1,Credit Card,Medical,17200,15.58,0.197,0.344,0.115,1
CUST107876,27,Employed,0.5,28999,501,8.4,369,8601,0,0,0,Personal Loan,Business,36200,16.62,0.297,1.248,0.416,0
CUST107877,38,Employed,4.9,48641,511,0.2,74,36559,0,2,0,Line of Credit,Home Improvement,8000,13.05,0.752,0.164,0.055,0
CUST107878,28,Employed,7.2,15000,585,9.5,330,8301,0,0,1,Credit Card,Business,4200,21.29,0.553,0.28,0.093,0
CUST107879,39,Self-Employed,5.1,52579,506,12.6,11002,32306,0,0,2,Credit Card,Business,44300,21.07,0.614,0.843,0.281,0
CUST107880,19,Self-Employed,1.0,17692,582,0.6,59,4133,0,1,1,Personal Loan,Education,34500,15.62,0.234,1.95,0.65,0
CUST107881,32,Employed,8.9,50519,737,7.0,258,6230,0,1,0,Personal Loan,Medical,39300,10.24,0.123,0.778,0.259,1
CUST107882,50,Employed,18.0,49540,732,7.5,18256,15027,0,1,0,Personal Loan,Medical,79900,11.38,0.303,1.613,0.538,1
CUST107883,34,Self-Employed,6.6,88197,624,1.3,219,31522,0,1,0,Credit Card,Education,62600,20.95,0.357,0.71,0.237,1
CUST107884,36,Employed,11.6,64447,720,11.8,710,11406,0,0,0,Credit Card,Home Improvement,31100,15.9,0.177,0.483,0.161,1
CUST107885,40,Employed,7.9,59090,641,10.2,3177,25364,0,0,1,Personal Loan,Medical,100000,14.88,0.429,1.692,0.564,0
CUST107886,49,Employed,0.5,107267,692,18.2,1650,30542,0,0,0,Credit Card,Medical,70000,17.42,0.285,0.653,0.218,1
CUST107887,18,Employed,0.0,32865,593,0.4,13,500,0,0,0,Credit Card,Medical,23100,22.4,0.015,0.703,0.234,0
CUST107888,42,Employed,8.8,26616,605,11.2,1459,6672,0,0,0,Credit Card,Home Improvement,22500,19.75,0.251,0.845,0.282,1
CUST107889,31,Student,1.5,120505,579,5.1,465,55137,0,1,0,Credit Card,Home Improvement,10000,21.5,0.458,0.083,0.028,0
CUST107890,36,Self-Employed,2.2,47699,623,12.4,1343,7471,0,1,0,Credit Card,Home Improvement,21200,19.87,0.157,0.444,0.148,1
CUST107891,47,Employed,22.7,88393,666,5.0,498,45800,0,0,0,Credit Card,Business,42800,18.62,0.518,0.484,0.161,0
CUST107892,20,Employed,1.4,23435,542,1.6,39,5049,0,0,0,Personal Loan,Personal,7500,16.59,0.215,0.32,0.107,0
CUST107893,22,Employed,1.3,41629,553,0.0,0,4572,0,0,2,Line of Credit,Business,8700,14.94,0.11,0.209,0.07,0
CUST107894,18,Employed,0.0,27343,603,1.9,6,11105,0,3,0,Credit Card,Education,29600,19.73,0.406,1.083,0.361,0
CUST107895,28,Employed,5.3,30321,579,1.5,59,17512,0,1,0,Credit Card,Home Improvement,12700,21.65,0.578,0.419,0.14,0
CUST107896,50,Employed,6.8,51041,589,20.5,4072,29464,0,0,2,Line of Credit,Education,29200,13.61,0.577,0.572,0.191,0
CUST107897,33,Employed,13.6,57574,602,3.2,445,17473,0,1,0,Credit Card,Home Improvement,9000,19.19,0.303,0.156,0.052,1
CUST107898,18,Employed,0.0,22960,667,0.7,56,6751,0,1,0,Personal Loan,Education,21600,11.28,0.294,0.941,0.314,1
CUST107899,29,Student,0.3,15000,548,3.3,195,1729,0,2,0,Credit Card,Medical,1500,21.44,0.115,0.1,0.033,1
CUST107900,18,Employed,0.0,29863,610,1.2,19,7429,0,1,0,Credit Card,Education,28700,20.51,0.249,0.961,0.32,1
CUST107901,21,Employed,2.2,47615,653,2.9,2293,20359,0,0,0,Line of Credit,Medical,9800,9.7,0.428,0.206,0.069,1
CUST107902,39,Employed,4.6,62445,668,17.5,7202,13911,0,0,0,Personal Loan,Debt Consolidation,53800,12.03,0.223,0.862,0.287,1
CUST107903,20,Student,1.7,29307,609,0.4,107,13318,0,1,1,Line of Credit,Debt Consolidation,18400,11.81,0.454,0.628,0.209,0
CUST107904,48,Employed,17.3,26149,667,14.3,767,667,0,0,0,Personal Loan,Debt Consolidation,9000,12.03,0.026,0.344,0.115,1
CUST107905,34,Employed,3.0,40255,772,8.8,828,24048,0,0,0,Credit Card,Education,25400,14.42,0.597,0.631,0.21,0
CUST107906,36,Self-Employed,8.1,64724,693,1.6,55,21019,0,1,0,Personal Loan,Home Improvement,35000,12.16,0.325,0.541,0.18,1
CUST107907,31,Employed,3.0,15000,672,5.9,91,4526,0,1,0,Personal Loan,Personal,12400,11.91,0.302,0.827,0.276,1
CUST107908,44,Employed,5.3,23132,617,23.9,12921,12222,0,0,0,Line of Credit,Education,5900,11.2,0.528,0.255,0.085,1
CUST107909,44,Student,0.3,15000,595,24.1,224,2489,0,1,0,Credit Card,Education,1200,22.11,0.166,0.08,0.027,1
CUST107910,39,Employed,12.4,58764,630,14.6,2550,15827,0,1,0,Credit Card,Personal,70000,19.6,0.269,1.191,0.397,1
CUST107911,41,Employed,0.2,44709,627,4.5,1802,6520,0,2,0,Credit Card,Medical,8100,19.3,0.146,0.181,0.06,0
CUST107912,32,Employed,13.3,46504,663,13.5,1863,21933,0,0,0,Personal Loan,Personal,21100,11.74,0.472,0.454,0.151,1
CUST107913,41,Student,0.1,62261,603,19.6,2948,37892,0,0,0,Personal Loan,Business,100000,14.76,0.609,1.606,0.535,0
CUST107914,30,Student,1.9,16491,620,1.5,37,5531,0,0,0,Credit Card,Medical,1600,20.03,0.335,0.097,0.032,1
CUST107915,35,Self-Employed,5.0,53435,652,4.0,257,20841,0,0,0,Personal Loan,Medical,51700,11.71,0.39,0.968,0.323,1
CUST107916,31,Employed,7.4,56434,557,2.3,195,23192,0,1,0,Personal Loan,Business,53900,16.7,0.411,0.955,0.318,0
CUST107917,29,Self-Employed,4.0,66405,591,5.0,2198,21451,0,1,0,Credit Card,Personal,70000,22.6,0.323,1.054,0.351,0
CUST107918,26,Employed,2.5,49051,680,2.0,268,28699,0,1,0,Line of Credit,Debt Consolidation,20900,9.77,0.585,0.426,0.142,0
CUST107919,40,Employed,6.9,60433,561,8.6,576,7846,0,3,0,Credit Card,Home Improvement,8200,21.23,0.13,0.136,0.045,0
CUST107920,50,Employed,4.3,35270,803,24.0,4377,10018,0,1,0,Line of Credit,Personal,7700,7.67,0.284,0.218,0.073,1
CUST107921,49,Employed,10.5,42123,539,21.7,1142,14213,0,2,1,Credit Card,Medical,20300,22.74,0.337,0.482,0.161,1
CUST107922,19,Employed,0.6,17140,645,1.1,380,4049,0,0,0,Line of Credit,Business,12500,11.06,0.236,0.729,0.243,0
CUST107923,50,Self-Employed,17.0,48974,557,9.4,285,20123,0,0,1,Personal Loan,Home Improvement,41900,15.27,0.411,0.856,0.285,0
CUST107924,31,Employed,11.1,82166,515,5.1,812,12186,0,1,1,Credit Card,Business,27000,22.83,0.148,0.329,0.11,0
CUST107925,42,Employed,5.4,57350,693,11.1,907,14208,0,1,0,Line of Credit,Education,14500,9.68,0.248,0.253,0.084,1
CUST107926,24,Self-Employed,1.2,92974,682,1.0,39,36864,0,1,0,Line of Credit,Medical,21600,10.14,0.396,0.232,0.077,0
CUST107927,36,Employed,14.5,111224,630,13.7,17144,21052,0,2,0,Credit Card,Education,34200,20.56,0.189,0.307,0.102,1
CUST107928,38,Self-Employed,13.1,83382,688,11.6,2028,11771,0,1,0,Personal Loan,Debt Consolidation,14500,12.06,0.141,0.174,0.058,1
CUST107929,18,Self-Employed,1.0,35915,525,0.4,111,3301,0,1,0,Personal Loan,Education,32100,16.31,0.092,0.894,0.298,0
CUST107930,42,Employed,3.4,29511,766,5.6,3363,11781,0,0,0,Personal Loan,Personal,55700,9.42,0.399,1.887,0.629,1
CUST107931,51,Employed,29.6,38272,568,12.2,60,13944,0,0,1,Credit Card,Personal,35100,21.95,0.364,0.917,0.306,0
CUST107932,32,Student,0.8,20068,595,5.9,169,11874,0,1,0,Credit Card,Education,2000,22.9,0.592,0.1,0.033,0
CUST107933,51,Self-Employed,11.0,38389,636,0.9,65,10701,0,1,0,Personal Loan,Education,57200,13.27,0.279,1.49,0.497,0
CUST107934,32,Student,0.3,21651,678,8.8,3629,7445,0,1,0,Credit Card,Home Improvement,2200,17.08,0.344,0.102,0.034,1
CUST107935,45,Self-Employed,4.9,49310,612,25.0,8485,1453,0,0,0,Credit Card,Business,37600,20.56,0.029,0.763,0.254,1
CUST107936,18,Employed,0.0,48348,654,1.8,22,5784,0,1,0,Credit Card,Personal,15300,17.45,0.12,0.316,0.105,1
CUST107937,64,Employed,21.4,148045,737,21.9,269,31291,0,0,0,Credit Card,Business,70000,16.27,0.211,0.473,0.158,1
CUST107938,52,Employed,12.9,53691,615,16.2,2854,8399,0,0,0,Personal Loan,Education,48000,14.55,0.156,0.894,0.298,1
CUST107939,31,Employed,2.0,28847,596,0.3,20,2399,0,0,0,Credit Card,Debt Consolidation,15200,21.05,0.083,0.527,0.176,0
CUST107940,18,Employed,0.0,15386,548,1.0,38,6505,0,0,0,Line of Credit,Business,7900,14.08,0.423,0.513,0.171,0
CUST107941,38,Student,0.7,17010,682,14.9,3898,6266,0,0,0,Personal Loan,Home Improvement,12400,12.97,0.368,0.729,0.243,0
CUST107942,18,Employed,0.0,51146,580,1.1,12202,10378,0,0,0,Personal Loan,Education,82300,16.38,0.203,1.609,0.536,0
CUST107943,40,Employed,17.6,68392,665,11.4,856,16848,0,0,0,Personal Loan,Personal,59400,11.12,0.246,0.869,0.29,1
CUST107944,39,Self-Employed,11.0,110636,688,1.2,4629,16612,0,0,0,Personal Loan,Business,100000,12.58,0.15,0.904,0.301,0
CUST107945,23,Employed,0.0,39664,603,3.8,72,17373,0,1,1,Credit Card,Home Improvement,48100,20.13,0.438,1.213,0.404,0
CUST107946,48,Employed,8.5,54711,655,22.7,9048,11440,0,0,0,Line of Credit,Education,26900,10.32,0.209,0.492,0.164,1
CUST107947,44,Employed,0.7,86789,683,11.5,2476,10442,0,0,0,Credit Card,Medical,48700,18.44,0.12,0.561,0.187,1
CUST107948,46,Employed,10.0,26801,661,20.6,890,2471,0,0,0,Line of Credit,Debt Consolidation,14400,10.86,0.092,0.537,0.179,1
CUST107949,35,Self-Employed,11.1,24060,568,10.4,1559,4768,1,1,0,Credit Card,Business,11000,21.43,0.198,0.457,0.152,0
CUST107950,18,Employed,0.0,23987,538,0.9,9,7478,0,1,2,Personal Loan,Personal,24200,16.84,0.312,1.009,0.336,0
CUST107951,46,Employed,4.6,47597,575,3.0,100,7258,1,0,1,Line of Credit,Debt Consolidation,22500,13.83,0.152,0.473,0.158,0
CUST107952,31,Employed,8.8,49960,633,2.0,90,11992,0,1,0,Line of Credit,Medical,23900,12.74,0.24,0.478,0.159,1
CUST107953,18,Employed,0.0,15000,548,0.5,61,10614,0,0,0,Credit Card,Education,2900,22.49,0.708,0.193,0.064,0
CUST107954,51,Employed,28.5,75159,768,27.4,9684,32210,0,0,0,Credit Card,Personal,6700,14.93,0.429,0.089,0.03,1
CUST107955,60,Employed,32.2,43162,696,28.8,1281,7365,0,0,0,Credit Card,Education,56800,17.51,0.171,1.316,0.439,1
CUST107956,34,Employed,3.9,35030,593,8.8,3817,9646,0,0,2,Line of Credit,Personal,21500,14.75,0.275,0.614,0.205,0
CUST107957,60,Employed,39.0,194765,722,1.6,4429,7146,0,0,0,Credit Card,Home Improvement,20100,15.84,0.037,0.103,0.034,1
CUST107958,36,Employed,12.9,42940,750,1.1,1,14089,0,1,0,Credit Card,Education,13800,14.11,0.328,0.321,0.107,1
CUST107959,30,Employed,8.3,36599,515,3.8,1968,11948,0,2,0,Credit Card,Personal,48700,22.0,0.326,1.331,0.444,0
CUST107960,27,Student,1.8,22934,608,3.2,354,8325,0,0,0,Personal Loan,Medical,42500,13.65,0.363,1.853,0.618,0
CUST107961,54,Employed,12.4,53736,585,5.0,397,2031,0,0,0,Line of Credit,Home Improvement,36900,13.97,0.038,0.687,0.229,0
CUST107962,25,Self-Employed,1.9,82031,544,0.9,57,23013,0,2,0,Line of Credit,Business,28900,13.59,0.281,0.352,0.117,0
CUST107963,43,Self-Employed,9.7,63555,669,15.9,440,25969,0,0,0,Personal Loan,Medical,63600,11.14,0.409,1.001,0.334,0
CUST107964,28,Employed,1.2,42959,743,3.4,51,5039,0,0,1,Credit Card,Medical,46800,16.71,0.117,1.089,0.363,1
CUST107965,29,Employed,3.2,15000,717,5.0,59,3873,0,0,0,Line of Credit,Debt Consolidation,11600,7.52,0.258,0.773,0.258,1
CUST107966,47,Employed,20.4,46106,736,21.9,136640,27846,0,0,0,Personal Loan,Home Improvement,86900,9.89,0.604,1.885,0.628,0
CUST107967,30,Employed,0.5,68361,574,5.6,479,8828,0,1,0,Line of Credit,Business,41700,13.44,0.129,0.61,0.203,0
CUST107968,30,Employed,5.5,16526,714,5.6,1769,1625,0,0,0,Line of Credit,Education,8700,8.96,0.098,0.526,0.175,1
CUST107969,48,Employed,21.7,30321,654,14.3,22940,12219,0,0,0,Line of Credit,Business,17600,9.48,0.403,0.58,0.193,1
CUST107970,54,Self-Employed,22.3,136145,743,24.8,1192,7930,0,0,0,Credit Card,Medical,21800,17.19,0.058,0.16,0.053,1
CUST107971,42,Employed,22.0,59466,605,1.2,73,6899,0,1,1,Personal Loan,Personal,43500,13.53,0.116,0.732,0.244,1
CUST107972,27,Student,1.1,17884,585,3.7,195,7395,0,1,0,Credit Card,Debt Consolidation,1800,22.71,0.413,0.101,0.034,0
CUST107973,28,Employed,2.1,41124,668,0.2,233,5166,0,0,0,Credit Card,Home Improvement,55900,17.05,0.126,1.359,0.453,1
CUST107974,35,Employed,13.1,28661,748,9.2,194,6298,0,0,0,Personal Loan,Home Improvement,15900,10.83,0.22,0.555,0.185,1
CUST107975,38,Employed,10.1,17043,688,18.5,895,4764,0,0,0,Line of Credit,Medical,6500,10.82,0.28,0.381,0.127,1
CUST107976,23,Self-Employed,1.0,24378,616,1.1,159,2654,0,0,0,Line of Credit,Debt Consolidation,11300,11.78,0.109,0.464,0.155,0
CUST107977,43,Employed,5.5,18606,570,5.0,4552,2669,0,2,1,Credit Card,Debt Consolidation,16300,21.9,0.143,0.876,0.292,0
CUST107978,36,Self-Employed,1.1,79460,656,2.0,849,32275,0,0,0,Personal Loan,Home Improvement,100000,11.48,0.406,1.258,0.419,0
CUST107979,18,Employed,0.0,28054,641,0.9,10,15454,0,2,0,Credit Card,Medical,32700,19.92,0.551,1.166,0.389,0
CUST107980,23,Student,0.4,16514,675,1.1,71,3288,0,1,0,Personal Loan,Personal,18100,12.87,0.199,1.096,0.365,1
CUST107981,28,Employed,7.2,15000,624,9.2,2200,3808,0,0,0,Personal Loan,Personal,15100,13.48,0.254,1.007,0.336,0
CUST107982,34,Employed,8.0,75854,613,9.8,209,8933,0,1,0,Line of Credit,Medical,42700,12.52,0.118,0.563,0.188,0
CUST107983,57,Self-Employed,11.8,65646,681,4.9,1317,15962,0,0,0,Credit Card,Business,66300,17.87,0.243,1.01,0.337,1
CUST107984,37,Employed,1.5,33534,693,8.4,712,6152,0,0,0,Credit Card,Medical,32500,17.75,0.183,0.969,0.323,1
CUST107985,24,Employed,1.3,19560,713,2.3,140,12260,0,0,0,Personal Loan,Debt Consolidation,1000,9.93,0.627,0.051,0.017,0
CUST107986,37,Self-Employed,14.0,120504,650,7.1,14893,11217,0,2,0,Credit Card,Business,26300,17.85,0.093,0.218,0.073,1
CUST107987,30,Student,0.4,20406,737,8.2,39,4877,0,0,0,Personal Loan,Personal,8800,10.47,0.239,0.431,0.144,1
CUST107988,38,Employed,11.6,28511,568,3.5,2518,7430,0,2,0,Credit Card,Education,39700,22.35,0.261,1.392,0.464,0
CUST107989,41,Self-Employed,15.8,85116,613,15.0,7474,17349,0,1,0,Line of Credit,Business,35200,11.78,0.204,0.414,0.138,1
CUST107990,49,Employed,9.0,20793,701,7.5,1495,6813,0,0,0,Personal Loan,Business,1200,11.47,0.328,0.058,0.019,1
CUST107991,34,Employed,12.8,45681,602,7.0,1567,5976,0,1,0,Credit Card,Education,13500,19.52,0.131,0.296,0.099,1
CUST107992,54,Employed,11.7,189281,713,5.0,3935,53327,0,0,0,Credit Card,Home Improvement,70000,17.19,0.282,0.37,0.123,1
CUST107993,45,Employed,15.5,35823,633,14.0,4346,5292,0,1,0,Personal Loan,Debt Consolidation,45200,14.74,0.148,1.262,0.421,0
CUST107994,26,Employed,2.3,15000,575,4.8,376,2824,1,3,0,Credit Card,Education,17500,21.8,0.188,1.167,0.389,0
CUST107995,61,Employed,23.0,162968,618,25.6,2826,25254,0,0,0,Credit Card,Education,70000,19.83,0.155,0.43,0.143,1
CUST107996,38,Student,0.4,41439,668,13.8,406,6531,0,0,0,Line of Credit,Home Improvement,27200,9.26,0.158,0.656,0.219,1
CUST107997,24,Employed,4.9,30062,550,2.8,94,9326,0,3,0,Personal Loan,Medical,19600,15.0,0.31,0.652,0.217,0
CUST107998,54,Employed,17.3,88462,713,25.3,1771,19840,0,0,0,Line of Credit,Home Improvement,49300,8.38,0.224,0.557,0.186,1
CUST107999,59,Employed,36.7,38780,754,10.7,43649,10941,0,0,0,Personal Loan,Personal,65000,8.19,0.282,1.676,0.559,1
CUST108000,34,Employed,10.1,88866,672,7.6,4199,1409,0,1,0,Credit Card,Debt Consolidation,45500,17.35,0.016,0.512,0.171,1
CUST108001,28,Employed,8.3,41627,554,7.9,106,28808,1,1,0,Credit Card,Education,41800,22.14,0.692,1.004,0.335,0
